Image,Group,Row,Col,Size
226,126,G,23,158
226,128,J,2,233
226,128,J,4,226
226,128,J,6,288
226,130,J,11,405
226,130,J,13,281
226,130,J,15,299
226,1,J,19,316
226,1,J,21,292
226,1,J,23,268
226,128,L,2,233
226,128,L,4,218
226,128,L,6,249
226,130,L,11,285
226,130,L,13,350
226,130,L,15,346
226,1,L,19,311
226,1,L,21,286
226,1,L,23,266
226,128,N,2,231
226,128,N,4,233
226,128,N,6,252
226,130,N,11,292
226,130,N,13,305
226,130,N,15,311
226,1,N,19,331
226,1,N,21,276
226,1,N,23,281
226,128,P,2,295
226,128,P,4,294
226,128,P,6,254
226,130,P,11,308
226,130,P,13,302
226,130,P,15,310
226,1,P,19,379
226,1,P,21,345
226,1,P,23,345
227,82,A,2,360
227,82,A,4,326
227,82,A,6,320
227,88,A,10,393
227,88,A,12,386
227,88,A,14,379
227,58,A,19,398
227,58,A,21,378
227,58,A,23,350
227,82,C,2,324
227,82,C,4,312
227,82,C,6,321
227,88,C,10,374
227,88,C,12,369
227,88,C,14,367
227,58,C,19,392
227,58,C,21,342
227,58,C,23,297
227,82,E,2,289
227,82,E,4,288
227,82,E,6,300
227,88,E,10,374
227,88,E,12,364
227,88,E,14,371
227,58,E,19,373
227,58,E,21,338
227,58,E,23,296
227,82,G,2,297
227,82,G,4,297
227,82,G,6,298
227,88,G,10,381
227,88,G,12,371
227,88,G,14,364
227,58,G,19,379
227,58,G,21,351
227,58,G,23,314
227,80,J,2,364
227,80,J,4,371
227,80,J,6,389
227,72,J,10,334
227,72,J,12,310
227,72,J,14,320
227,74,J,19,302
227,74,J,21,302
227,74,J,23,311
227,80,L,2,345
227,80,L,4,361
227,80,L,6,370
227,72,L,10,344
227,72,L,12,304
227,72,L,14,314
227,74,L,19,308
227,74,L,21,300
227,74,L,23,315
227,80,N,2,374
227,80,N,4,385
227,80,N,6,396
227,72,N,10,325
227,72,N,12,315
227,72,N,14,318
227,74,N,19,284
227,74,N,21,315
227,74,N,23,318
227,80,P,2,415
227,80,P,4,411
227,80,P,6,389
227,72,P,10,360
227,72,P,12,341
227,72,P,14,354
227,74,P,19,358
227,74,P,21,302
227,74,P,23,326
228,76,A,2,430
228,76,A,4,434
228,76,A,6,398
228,124,A,11,308
228,124,A,13,317
228,124,A,15,335
228,126,A,19,169
228,126,A,21,167
228,126,A,23,149
228,76,C,2,421
228,76,C,4,387
228,76,C,6,403
228,124,C,11,296
228,124,C,13,294
228,124,C,15,329
228,126,C,19,158
228,126,C,21,151
228,126,C,23,146
228,76,E,2,371
228,76,E,4,377
228,76,E,6,403
228,124,E,11,315
228,124,E,13,287
228,124,E,15,328
228,126,E,19,204
228,126,E,21,155
228,126,E,23,142
228,76,G,2,393
228,76,G,4,408
228,76,G,6,449
228,124,G,11,311
228,124,G,13,297
228,124,G,15,313
228,126,G,19,158
228,126,G,21,164
228,126,G,23,150
228,128,J,2,219
228,128,J,4,266
228,128,J,6,262
228,130,J,11,377
228,130,J,13,321
228,130,J,15,368
228,1,J,19,345
228,1,J,21,310
228,1,J,23,279
228,128,L,2,168
228,128,L,4,245
228,128,L,6,271
228,130,L,11,307
228,130,L,13,409
228,130,L,15,442
228,1,L,19,357
228,1,L,21,312
228,1,L,23,268
228,128,N,2,193
228,128,N,4,221
228,128,N,6,279
228,130,N,11,439
228,130,N,13,398
228,130,N,15,384
228,1,N,19,381
228,1,N,21,312
228,1,N,23,298
228,128,P,2,271
228,128,P,4,295
228,128,P,6,318
228,130,P,11,397
228,130,P,13,344
228,130,P,15,424
228,1,P,19,441
228,1,P,21,394
228,1,P,23,361
229,82,A,2,294
229,82,A,4,313
229,82,A,6,320
229,88,A,10,372
229,88,A,12,369
229,88,A,14,394
229,58,A,19,375
229,58,A,21,363
229,58,A,23,383
229,82,C,2,295
229,82,C,4,289
229,82,C,6,302
229,88,C,10,361
229,88,C,12,356
229,88,C,14,379
229,58,C,19,348
229,58,C,21,324
229,58,C,23,313
229,82,E,2,308
229,82,E,4,307
229,82,E,6,309
229,88,E,10,375
229,88,E,12,363
229,88,E,14,375
229,58,E,19,359
229,58,E,21,330
229,58,E,23,334
229,82,G,2,315
229,82,G,4,314
229,82,G,6,314
229,88,G,10,363
229,88,G,12,367
229,88,G,14,374
229,58,G,19,379
229,58,G,21,369
229,58,G,23,366
229,80,J,2,333
229,80,J,4,326
229,80,J,6,322
229,72,J,10,305
229,72,J,12,313
229,72,J,14,325
229,74,J,19,337
229,74,J,21,325
229,74,J,23,343
229,80,L,2,302
229,80,L,4,310
229,80,L,6,306
229,72,L,10,312
229,72,L,12,306
229,72,L,14,313
229,74,L,19,314
229,74,L,21,316
229,74,L,23,319
229,80,N,2,305
229,80,N,4,317
229,80,N,6,291
229,72,N,10,303
229,72,N,12,310
229,72,N,14,311
229,74,N,19,305
229,74,N,21,302
229,74,N,23,303
229,80,P,2,311
229,80,P,4,313
229,80,P,6,302
229,72,P,10,322
229,72,P,12,315
229,72,P,14,347
229,74,P,19,365
229,74,P,21,299
229,74,P,23,323
230,76,A,2,469
230,76,A,4,436
230,76,A,6,448
230,124,A,11,379
230,124,A,13,358
230,124,A,15,349
230,126,A,19,189
230,126,A,21,185
230,126,A,23,211
230,76,C,2,440
230,76,C,4,426
230,76,C,6,452
230,124,C,11,331
230,124,C,13,325
230,124,C,15,357
230,126,C,19,232
230,126,C,21,188
230,126,C,23,210
230,76,E,2,384
230,76,E,4,363
230,76,E,6,444
230,124,E,11,341
230,124,E,13,346
230,124,E,15,350
230,126,E,19,173
230,126,E,21,186
230,126,E,23,188
230,76,G,2,421
230,76,G,4,412
230,76,G,6,438
230,124,G,11,351
230,124,G,13,335
230,124,G,15,354
230,126,G,19,177
230,126,G,21,191
230,126,G,23,192
230,128,J,2,212
230,128,J,4,252
230,128,J,6,240
230,130,J,11,385
230,130,J,13,332
230,130,J,15,326
230,1,J,19,285
230,1,J,21,261
230,1,J,23,239
230,128,L,2,203
230,128,L,4,346
230,128,L,6,332
230,130,L,11,329
230,130,L,13,358
230,130,L,15,383
230,1,L,19,268
230,1,L,21,238
230,1,L,23,222
230,128,N,2,273
230,128,N,4,293
230,128,N,6,268
230,130,N,11,371
230,130,N,13,316
230,130,N,15,307
230,1,N,19,299
230,1,N,21,229
230,1,N,23,224
230,128,P,2,326
230,128,P,4,357
230,128,P,6,258
230,130,P,11,542
230,130,P,13,416
230,130,P,15,309
230,1,P,19,369
230,1,P,21,315
230,1,P,23,304
231,82,A,2,380
231,82,A,4,387
231,82,A,6,385
231,88,A,10,472
231,88,A,12,474
231,88,A,14,470
231,58,A,19,494
231,58,A,21,484
231,58,A,23,503
231,82,C,2,349
231,82,C,4,349
231,82,C,6,361
231,88,C,10,455
231,88,C,12,453
231,88,C,14,482
231,58,C,19,458
231,58,C,21,0
231,58,C,23,439
231,82,E,2,355
231,82,E,4,356
231,82,E,6,370
231,88,E,10,460
231,88,E,12,460
231,88,E,14,469
231,58,E,19,458
231,58,E,21,440
231,58,E,23,440
231,82,G,2,364
231,82,G,4,375
231,82,G,6,381
231,88,G,10,472
231,88,G,12,465
231,88,G,14,463
231,58,G,19,463
231,58,G,21,456
231,58,G,23,438
231,80,J,2,436
231,80,J,4,452
231,80,J,6,465
231,72,J,10,373
231,72,J,12,367
231,72,J,14,389
231,74,J,19,394
231,74,J,21,371
231,74,J,23,371
231,80,L,2,443
231,80,L,4,438
231,80,L,6,461
231,72,L,10,347
231,72,L,12,343
231,72,L,14,360
231,74,L,19,393
231,74,L,21,350
231,74,L,23,325
231,80,N,2,489
231,80,N,4,469
231,80,N,6,477
231,72,N,10,369
231,72,N,12,360
231,72,N,14,379
231,74,N,19,386
231,74,N,21,363
231,74,N,23,352
231,80,P,2,547
231,80,P,4,542
231,80,P,6,551
231,72,P,10,368
231,72,P,12,366
231,72,P,14,369
231,74,P,19,374
231,74,P,21,381
231,74,P,23,411
232,76,A,2,484
232,76,A,4,401
232,76,A,6,431
232,124,A,11,321
232,124,A,13,321
232,124,A,15,310
232,126,A,19,185
232,126,A,21,183
232,126,A,23,175
232,76,C,2,406
232,76,C,4,367
232,76,C,6,406
232,124,C,11,314
232,124,C,13,310
232,124,C,15,339
232,126,C,19,160
232,126,C,21,165
232,126,C,23,141
232,76,E,2,369
232,76,E,4,298
232,76,E,6,400
232,124,E,11,302
232,124,E,13,296
232,124,E,15,306
232,126,E,19,170
232,126,E,21,166
232,126,E,23,140
232,76,G,2,382
232,76,G,4,346
232,76,G,6,383
232,124,G,11,320
232,124,G,13,304
232,124,G,15,300
232,126,G,19,158
232,126,G,21,218
232,126,G,23,151
232,128,J,2,269
232,128,J,4,241
232,128,J,6,243
232,130,J,11,278
232,130,J,13,278
232,130,J,15,253
232,1,J,19,267
232,1,J,21,234
232,1,J,23,219
232,128,L,2,243
232,128,L,4,241
232,128,L,6,255
232,130,L,11,290
232,130,L,13,318
232,130,L,15,269
232,1,L,19,265
232,1,L,21,233
232,1,L,23,224
232,128,N,2,274
232,128,N,4,268
232,128,N,6,289
232,130,N,11,339
232,130,N,13,290
232,130,N,15,294
232,1,N,19,281
232,1,N,21,236
232,1,N,23,247
232,128,P,2,326
232,128,P,4,307
232,128,P,6,276
232,130,P,11,304
232,130,P,13,306
232,130,P,15,328
232,1,P,19,345
232,1,P,21,312
232,1,P,23,310
233,82,A,2,343
233,82,A,4,339
233,82,A,6,345
233,88,A,10,403
233,88,A,12,388
233,88,A,14,391
233,58,A,19,453
233,58,A,21,376
233,58,A,23,435
233,82,C,2,316
233,82,C,4,317
233,82,C,6,330
233,88,C,10,395
233,88,C,12,380
233,88,C,14,378
233,58,C,19,423
233,58,C,21,397
233,58,C,23,393
233,82,E,2,316
233,82,E,4,332
233,82,E,6,348
233,88,E,10,424
233,88,E,12,420
233,88,E,14,413
233,58,E,19,427
233,58,E,21,393
233,58,E,23,400
233,82,G,2,316
233,82,G,4,337
233,82,G,6,355
233,88,G,10,433
233,88,G,12,424
233,88,G,14,429
233,58,G,19,435
233,58,G,21,415
233,58,G,23,398
233,80,J,2,360
233,80,J,4,377
233,80,J,6,390
233,72,J,10,367
233,72,J,12,337
233,72,J,14,320
233,74,J,19,361
233,74,J,21,330
233,74,J,23,303
233,80,L,2,349
233,80,L,4,362
233,80,L,6,372
233,72,L,10,333
233,72,L,12,345
233,72,L,14,365
233,74,L,19,340
233,74,L,21,299
233,74,L,23,276
233,80,N,2,359
233,80,N,4,375
233,80,N,6,380
233,72,N,10,360
233,72,N,12,371
233,72,N,14,377
233,74,N,19,324
233,74,N,21,270
233,74,N,23,254
233,80,P,2,367
233,80,P,4,389
233,80,P,6,400
233,72,P,10,373
233,72,P,12,372
233,72,P,14,395
233,74,P,19,367
233,74,P,21,321
233,74,P,23,285
234,76,A,2,490
234,76,A,4,449
234,76,A,6,477
234,124,A,11,301
234,124,A,13,303
234,124,A,15,340
234,126,A,19,190
234,126,A,21,192
234,126,A,23,216
234,76,C,2,424
234,76,C,4,421
234,76,C,6,454
234,124,C,11,320
234,124,C,13,322
234,124,C,15,345
234,126,C,19,189
234,126,C,21,156
234,126,C,23,148
234,76,E,2,415
234,76,E,4,427
234,76,E,6,425
234,124,E,11,333
234,124,E,13,343
234,124,E,15,351
234,126,E,19,178
234,126,E,21,159
234,126,E,23,149
234,76,G,2,400
234,76,G,4,406
234,76,G,6,435
234,124,G,11,359
234,124,G,13,340
234,124,G,15,347
234,126,G,19,188
234,126,G,21,179
234,126,G,23,170
234,128,J,2,231
234,128,J,4,246
234,128,J,6,256
234,130,J,11,291
234,130,J,13,286
234,130,J,15,296
234,1,J,19,262
234,1,J,21,246
234,1,J,23,239
234,128,L,2,219
234,128,L,4,241
234,128,L,6,249
234,130,L,11,296
234,130,L,13,329
234,130,L,15,287
234,1,L,19,268
234,1,L,21,251
234,1,L,23,251
234,128,N,2,232
234,128,N,4,247
234,128,N,6,253
234,130,N,11,341
234,130,N,13,296
234,130,N,15,298
234,1,N,19,297
234,1,N,21,262
234,1,N,23,286
234,128,P,2,315
234,128,P,4,299
234,128,P,6,284
234,130,P,11,383
234,130,P,13,311
234,130,P,15,309
234,1,P,19,380
234,1,P,21,349
234,1,P,23,353
235,82,A,2,400
235,82,A,4,416
235,82,A,6,422
235,88,A,10,534
235,88,A,12,546
235,88,A,14,579
235,58,A,19,542
235,58,A,21,495
235,58,A,23,539
235,82,C,2,403
235,82,C,4,415
235,82,C,6,437
235,88,C,10,524
235,88,C,12,511
235,88,C,14,535
235,58,C,19,540
235,58,C,21,467
235,58,C,23,466
235,82,E,2,384
235,82,E,4,405
235,82,E,6,433
235,88,E,10,529
235,88,E,12,515
235,88,E,14,528
235,58,E,19,506
235,58,E,21,458
235,58,E,23,444
235,82,G,2,414
235,82,G,4,425
235,82,G,6,445
235,88,G,10,520
235,88,G,12,515
235,88,G,14,533
235,58,G,19,520
235,58,G,21,516
235,58,G,23,459
235,80,J,2,513
235,80,J,4,555
235,80,J,6,539
235,72,J,10,500
235,72,J,12,498
235,72,J,14,481
235,74,J,19,446
235,74,J,21,407
235,74,J,23,419
235,80,L,2,486
235,80,L,4,505
235,80,L,6,554
235,72,L,10,500
235,72,L,12,486
235,72,L,14,470
235,74,L,19,436
235,74,L,21,390
235,74,L,23,395
235,80,N,2,507
235,80,N,4,531
235,80,N,6,590
235,72,N,10,483
235,72,N,12,454
235,72,N,14,464
235,74,N,19,467
235,74,N,21,399
235,74,N,23,437
235,80,P,2,545
235,80,P,4,573
235,80,P,6,608
235,72,P,10,501
235,72,P,12,530
235,72,P,14,516
235,74,P,19,519
235,74,P,21,473
235,74,P,23,493
236,76,A,2,560
236,76,A,4,559
236,76,A,6,566
236,124,A,11,437
236,124,A,13,409
236,124,A,15,426
236,126,A,19,223
236,126,A,21,224
236,126,A,23,226
236,76,C,2,531
236,76,C,4,544
236,76,C,6,539
236,124,C,11,431
236,124,C,13,423
236,124,C,15,448
236,126,C,19,229
236,126,C,21,246
236,126,C,23,244
236,76,E,2,504
236,76,E,4,486
236,76,E,6,550
236,124,E,11,441
236,124,E,13,426
236,124,E,15,467
236,126,E,19,236
236,126,E,21,236
236,126,E,23,233
236,76,G,2,519
236,76,G,4,538
236,76,G,6,582
236,124,G,11,466
236,124,G,13,432
236,124,G,15,490
236,126,G,19,241
236,126,G,21,240
236,126,G,23,248
236,128,J,2,372
236,128,J,4,313
236,128,J,6,321
236,130,J,11,653
236,130,J,13,508
236,130,J,15,512
236,1,J,19,437
236,1,J,21,427
236,1,J,23,430
236,128,L,2,310
236,128,L,4,300
236,128,L,6,326
236,130,L,11,689
236,130,L,13,642
236,130,L,15,464
236,1,L,19,479
236,1,L,21,397
236,1,L,23,440
236,128,N,2,348
236,128,N,4,313
236,128,N,6,305
236,130,N,11,508
236,130,N,13,472
236,130,N,15,489
236,1,N,19,459
236,1,N,21,451
236,1,N,23,423
236,128,P,2,317
236,128,P,4,325
236,128,P,6,348
236,130,P,11,517
236,130,P,13,520
236,130,P,15,477
236,1,P,19,482
236,1,P,21,458
236,1,P,23,513
237,82,A,2,516
237,82,A,4,512
237,82,A,6,486
237,88,A,10,557
237,88,A,12,550
237,88,A,14,578
237,58,A,19,547
237,58,A,21,576
237,58,A,23,542
237,82,C,2,464
237,82,C,4,455
237,82,C,6,469
237,88,C,10,564
237,88,C,12,556
237,88,C,14,560
237,58,C,19,540
237,58,C,21,455
237,58,C,23,459
237,82,E,2,448
237,82,E,4,456
237,82,E,6,485
237,88,E,10,570
237,88,E,12,541
237,88,E,14,568
237,58,E,19,519
237,58,E,21,459
237,58,E,23,549
237,82,G,2,453
237,82,G,4,471
237,82,G,6,483
237,88,G,10,592
237,88,G,12,562
237,88,G,14,563
237,58,G,19,516
237,58,G,21,498
237,58,G,23,429
237,80,J,2,605
237,80,J,4,612
237,80,J,6,688
237,72,J,10,492
237,72,J,12,449
237,72,J,14,478
237,74,J,19,456
237,74,J,21,418
237,74,J,23,452
237,80,L,2,573
237,80,L,4,558
237,80,L,6,630
237,72,L,10,444
237,72,L,12,414
237,72,L,14,442
237,74,L,19,432
237,74,L,21,377
237,74,L,23,450
237,80,N,2,591
237,80,N,4,589
237,80,N,6,632
237,72,N,10,457
237,72,N,12,423
237,72,N,14,449
237,74,N,19,441
237,74,N,21,383
237,74,N,23,389
237,80,P,2,678
237,80,P,4,639
237,80,P,6,636
237,72,P,10,491
237,72,P,12,476
237,72,P,14,510
237,74,P,19,510
237,74,P,21,467
237,74,P,23,478
238,76,A,2,687
238,76,A,4,548
238,76,A,6,604
238,124,A,11,457
238,124,A,13,427
238,124,A,15,448
238,126,A,19,252
238,126,A,21,250
238,126,A,23,229
238,76,C,2,526
238,76,C,4,551
238,76,C,6,556
238,124,C,11,438
238,124,C,13,451
238,124,C,15,466
238,126,C,19,243
238,126,C,21,254
238,126,C,23,233
238,76,E,2,532
238,76,E,4,507
238,76,E,6,573
238,124,E,11,446
238,124,E,13,429
238,124,E,15,452
238,126,E,19,221
238,126,E,21,246
238,126,E,23,224
238,76,G,2,538
238,76,G,4,533
238,76,G,6,549
238,124,G,11,454
238,124,G,13,423
238,124,G,15,449
238,126,G,19,235
238,126,G,21,256
238,126,G,23,234
238,128,J,2,337
238,128,J,4,324
238,128,J,6,395
238,130,J,11,685
238,130,J,13,461
238,130,J,15,483
238,1,J,19,393
238,1,J,21,368
238,1,J,23,354
238,128,L,2,336
238,128,L,4,305
238,128,L,6,343
238,130,L,11,467
238,130,L,13,541
238,130,L,15,541
238,1,L,19,395
238,1,L,21,354
238,1,L,23,345
238,128,N,2,319
238,128,N,4,324
238,128,N,6,347
238,130,N,11,469
238,130,N,13,478
238,130,N,15,493
238,1,N,19,407
238,1,N,21,342
238,1,N,23,361
238,128,P,2,401
238,128,P,4,396
238,128,P,6,347
238,130,P,11,496
238,130,P,13,473
238,130,P,15,483
238,1,P,19,472
238,1,P,21,428
238,1,P,23,435
239,82,A,2,509
239,82,A,4,462
239,82,A,6,449
239,88,A,10,554
239,88,A,12,532
239,88,A,14,528
239,58,A,19,549
239,58,A,21,538
239,58,A,23,493
239,82,C,2,455
239,82,C,4,431
239,82,C,6,466
239,88,C,10,523
239,88,C,12,510
239,88,C,14,509
239,58,C,19,534
239,58,C,21,498
239,58,C,23,423
239,82,E,2,436
239,82,E,4,414
239,82,E,6,430
239,88,E,10,522
239,88,E,12,495
239,88,E,14,501
239,58,E,19,516
239,58,E,21,487
239,58,E,23,441
239,82,G,2,422
239,82,G,4,425
239,82,G,6,429
239,88,G,10,525
239,88,G,12,511
239,88,G,14,502
239,58,G,19,526
239,58,G,21,497
239,58,G,23,457
239,80,J,2,504
239,80,J,4,477
239,80,J,6,494
239,72,J,10,458
239,72,J,12,418
239,72,J,14,445
239,74,J,19,437
239,74,J,21,411
239,74,J,23,425
239,80,L,2,461
239,80,L,4,464
239,80,L,6,472
239,72,L,10,458
239,72,L,12,407
239,72,L,14,422
239,74,L,19,409
239,74,L,21,395
239,74,L,23,418
239,80,N,2,471
239,80,N,4,463
239,80,N,6,484
239,72,N,10,439
239,72,N,12,411
239,72,N,14,422
239,74,N,19,378
239,74,N,21,413
239,74,N,23,424
239,80,P,2,525
239,80,P,4,512
239,80,P,6,495
239,72,P,10,477
239,72,P,12,448
239,72,P,14,472
239,74,P,19,478
239,74,P,21,400
239,74,P,23,429
240,76,A,2,561
240,76,A,4,573
240,76,A,6,545
240,124,A,11,448
240,124,A,13,448
240,124,A,15,477
240,126,A,19,240
240,126,A,21,246
240,126,A,23,223
240,76,C,2,561
240,76,C,4,510
240,76,C,6,543
240,124,C,11,437
240,124,C,13,409
240,124,C,15,470
240,126,C,19,234
240,126,C,21,221
240,126,C,23,223
240,76,E,2,501
240,76,E,4,511
240,76,E,6,547
240,124,E,11,458
240,124,E,13,416
240,124,E,15,474
240,126,E,19,299
240,126,E,21,227
240,126,E,23,215
240,76,G,2,538
240,76,G,4,552
240,76,G,6,602
240,124,G,11,470
240,124,G,13,428
240,124,G,15,461
240,126,G,19,228
240,126,G,21,239
240,126,G,23,223
240,128,J,2,312
240,128,J,4,374
240,128,J,6,360
240,130,J,11,599
240,130,J,13,517
240,130,J,15,572
240,1,J,19,443
240,1,J,21,392
240,1,J,23,375
240,128,L,2,251
240,128,L,4,337
240,128,L,6,365
240,130,L,11,496
240,130,L,13,646
240,130,L,15,657
240,1,L,19,457
240,1,L,21,398
240,1,L,23,359
240,128,N,2,285
240,128,N,4,317
240,128,N,6,398
240,130,N,11,735
240,130,N,13,602
240,130,N,15,584
240,1,N,19,477
240,1,N,21,394
240,1,N,23,389
240,128,P,2,372
240,128,P,4,392
240,128,P,6,437
240,130,P,11,625
240,130,P,13,524
240,130,P,15,655
240,1,P,19,552
240,1,P,21,480
240,1,P,23,452
241,82,A,2,339
241,82,A,4,353
241,82,A,6,366
241,88,A,10,429
241,88,A,12,416
241,88,A,14,444
241,58,A,19,429
241,58,A,21,414
241,58,A,23,437
241,82,C,2,328
241,82,C,4,322
241,82,C,6,341
241,88,C,10,408
241,88,C,12,401
241,88,C,14,428
241,58,C,19,399
241,58,C,21,370
241,58,C,23,356
241,82,E,2,349
241,82,E,4,351
241,82,E,6,346
241,88,E,10,413
241,88,E,12,409
241,88,E,14,425
241,58,E,19,413
241,58,E,21,377
241,58,E,23,383
241,82,G,2,353
241,82,G,4,351
241,82,G,6,353
241,88,G,10,410
241,88,G,12,410
241,88,G,14,419
241,58,G,19,433
241,58,G,21,412
241,58,G,23,420
241,80,J,2,371
241,80,J,4,361
241,80,J,6,345
241,72,J,10,344
241,72,J,12,347
241,72,J,14,364
241,74,J,19,381
241,74,J,21,364
241,74,J,23,387
241,80,L,2,336
241,80,L,4,346
241,80,L,6,337
241,72,L,10,344
241,72,L,12,339
241,72,L,14,351
241,74,L,19,350
241,74,L,21,350
241,74,L,23,362
241,80,N,2,336
241,80,N,4,352
241,80,N,6,320
241,72,N,10,337
241,72,N,12,341
241,72,N,14,355
241,74,N,19,343
241,74,N,21,336
241,74,N,23,347
241,80,P,2,343
241,80,P,4,349
241,80,P,6,338
241,72,P,10,361
241,72,P,12,354
241,72,P,14,386
241,74,P,19,409
241,74,P,21,338
241,74,P,23,361
242,76,A,2,524
242,76,A,4,490
242,76,A,6,506
242,124,A,11,434
242,124,A,13,407
242,124,A,15,394
242,126,A,19,212
242,126,A,21,209
242,126,A,23,242
242,76,C,2,489
242,76,C,4,457
242,76,C,6,509
242,124,C,11,384
242,124,C,13,373
242,124,C,15,406
242,126,C,19,265
242,126,C,21,213
242,126,C,23,238
242,76,E,2,436
242,76,E,4,411
242,76,E,6,502
242,124,E,11,393
242,124,E,13,392
242,124,E,15,390
242,126,E,19,201
242,126,E,21,212
242,126,E,23,213
242,76,G,2,475
242,76,G,4,462
242,76,G,6,481
242,124,G,11,399
242,124,G,13,390
242,124,G,15,405
242,126,G,19,205
242,126,G,21,215
242,126,G,23,219
242,128,J,2,242
242,128,J,4,285
242,128,J,6,273
242,130,J,11,465
242,130,J,13,388
242,130,J,15,393
242,1,J,19,318
242,1,J,21,291
242,1,J,23,267
242,128,L,2,232
242,128,L,4,389
242,128,L,6,369
242,130,L,11,383
242,130,L,13,428
242,130,L,15,462
242,1,L,19,294
242,1,L,21,267
242,1,L,23,242
242,128,N,2,305
242,128,N,4,326
242,128,N,6,293
242,130,N,11,455
242,130,N,13,379
242,130,N,15,371
242,1,N,19,328
242,1,N,21,249
242,1,N,23,263
242,128,P,2,355
242,128,P,4,398
242,128,P,6,286
242,130,P,11,632
242,130,P,13,491
242,130,P,15,369
242,1,P,19,399
242,1,P,21,332
242,1,P,23,332
243,82,A,2,435
243,82,A,4,440
243,82,A,6,439
243,88,A,10,530
243,88,A,12,525
243,88,A,14,538
243,58,A,19,539
243,58,A,21,518
243,58,A,23,496
243,82,C,2,400
243,82,C,4,395
243,82,C,6,409
243,88,C,10,510
243,88,C,12,515
243,88,C,14,542
243,58,C,19,519
243,58,C,21,0
243,58,C,23,497
243,82,E,2,397
243,82,E,4,409
243,82,E,6,420
243,88,E,10,513
243,88,E,12,514
243,88,E,14,526
243,58,E,19,521
243,58,E,21,503
243,58,E,23,501
243,82,G,2,408
243,82,G,4,418
243,82,G,6,435
243,88,G,10,530
243,88,G,12,520
243,88,G,14,525
243,58,G,19,529
243,58,G,21,517
243,58,G,23,507
243,80,J,2,495
243,80,J,4,511
243,80,J,6,520
243,72,J,10,413
243,72,J,12,418
243,72,J,14,435
243,74,J,19,445
243,74,J,21,420
243,74,J,23,425
243,80,L,2,498
243,80,L,4,488
243,80,L,6,514
243,72,L,10,391
243,72,L,12,388
243,72,L,14,405
243,74,L,19,435
243,74,L,21,393
243,74,L,23,338
243,80,N,2,542
243,80,N,4,515
243,80,N,6,535
243,72,N,10,421
243,72,N,12,405
243,72,N,14,428
243,74,N,19,434
243,74,N,21,410
243,74,N,23,401
243,80,P,2,560
243,80,P,4,575
243,80,P,6,592
243,72,P,10,416
243,72,P,12,414
243,72,P,14,419
243,74,P,19,431
243,74,P,21,428
243,74,P,23,460
244,76,A,2,535
244,76,A,4,458
244,76,A,6,482
244,124,A,11,362
